,Listing URL,School Name,School Rating,School Type,School Grades
210,http://www.redfin.com/CA/Anaheim/1762-N-Ballad-Dr-92807/home/4232405,Glenview Elementary,6.0,Public,K to 6
211,http://www.redfin.com/CA/Anaheim/1762-N-Ballad-Dr-92807/home/4232405,Bernardo Yorba Middle,8.0,Public,7 to 8
212,http://www.redfin.com/CA/Anaheim/1762-N-Ballad-Dr-92807/home/4232405,Esperanza High,8.0,Public,9 to 12
213,http://www.redfin.com/CA/Anaheim/261-S-Camino-De-Naranjas-92807/home/4328373,Crescent Elementary,8.0,Public,K to 6
214,http://www.redfin.com/CA/Anaheim/261-S-Camino-De-Naranjas-92807/home/4328373,El Rancho Charter,9.0,Charter,7 to 8
215,http://www.redfin.com/CA/Anaheim/261-S-Camino-De-Naranjas-92807/home/4328373,Canyon Hills School,issue,Public,K to 12
216,http://www.redfin.com/CA/Anaheim/261-S-Camino-De-Naranjas-92807/home/4328373,Canyon High,9.0,Public,9 to 12
217,http://www.redfin.com/CA/Anaheim/705-S-Neptune-St-92804/home/3604143,Barton (clara) Elementary,5.0,Public,K to 6
218,http://www.redfin.com/CA/Anaheim/705-S-Neptune-St-92804/home/3604143,Ball Junior High,1.0,Public,7 to 8
219,http://www.redfin.com/CA/Anaheim/705-S-Neptune-St-92804/home/3604143,Loara High,4.0,Public,9 to 12
220,http://www.redfin.com/CA/Anaheim/2215-E-Olmstead-Way-92806/home/4002250,Juarez (benito) Elementary,4.0,Public,K to 6
221,http://www.redfin.com/CA/Anaheim/2215-E-Olmstead-Way-92806/home/4002250,South Junior High,2.0,Public,7 to 8
222,http://www.redfin.com/CA/Anaheim/2215-E-Olmstead-Way-92806/home/4002250,Katella High,5.0,Public,9 to 12
223,http://www.redfin.com/CA/Anaheim/1111-W-Beacon-Ave-92802/home/3214857,Ross (betsy) Elementary,4.0,Public,K to 6
224,http://www.redfin.com/CA/Anaheim/1111-W-Beacon-Ave-92802/home/3214857,Ball Junior High,1.0,Public,7 to 8
225,http://www.redfin.com/CA/Anaheim/1111-W-Beacon-Ave-92802/home/3214857,Loara High,4.0,Public,9 to 12
226,http://www.redfin.com/CA/Anaheim/1360-N-Ferndale-St-92801/home/3316476,Marshall (john) Elementary,3.0,Public,K to 6
227,http://www.redfin.com/CA/Anaheim/1360-N-Ferndale-St-92801/home/3316476,Brookhurst Junior High,2.0,Public,7 to 8
228,http://www.redfin.com/CA/Anaheim/1360-N-Ferndale-St-92801/home/3316476,Savanna High,4.0,Public,9 to 12
229,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Nohl Canyon Elementary,8.0,Public,K to 6
230,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Integrity Christian School,issue,Private,1 to 12
231,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Independence Christian School,issue,Private,K to 8
232,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Futures Academy - Anaheim Hills,issue,Private,6 to 12
233,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Orange Hills,issue,Private,Preschool to 10
234,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Trinity Lutheran Christian,issue,Private,Preschool to 8
235,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,El Rancho Charter,9.0,Charter,7 to 8
236,http://www.redfin.com/CA/Anaheim/600-S-Peralta-Hills-Dr-92807/home/4321737,Canyon High,9.0,Public,9 to 12
237,http://www.redfin.com/CA/Anaheim/2521-W-Greenacre-Ave-92801/home/3318833,Dr. Peter Marshall,7.0,Public,K to 6
238,http://www.redfin.com/CA/Anaheim/2521-W-Greenacre-Ave-92801/home/3318833,Brookhurst Junior High,2.0,Public,7 to 8
239,http://www.redfin.com/CA/Anaheim/2521-W-Greenacre-Ave-92801/home/3318833,Savanna High,4.0,Public,9 to 12
240,http://www.redfin.com/CA/Anaheim/2542-E-Puritan-Cir-92806/home/4006158,Juarez (benito) Elementary,4.0,Public,K to 6
241,http://www.redfin.com/CA/Anaheim/2542-E-Puritan-Cir-92806/home/4006158,South Junior High,2.0,Public,7 to 8
242,http://www.redfin.com/CA/Anaheim/2542-E-Puritan-Cir-92806/home/4006158,Katella High,5.0,Public,9 to 12
243,http://www.redfin.com/CA/Anaheim/2661-W-Stanley-Ave-92801/home/3306745,Dr. Peter Marshall,7.0,Public,K to 6
244,http://www.redfin.com/CA/Anaheim/2661-W-Stanley-Ave-92801/home/3306745,Dale Junior High,2.0,Public,7 to 8
245,http://www.redfin.com/CA/Anaheim/2661-W-Stanley-Ave-92801/home/3306745,Savanna High,4.0,Public,9 to 12
246,http://www.redfin.com/CA/Anaheim/502-S-Revere-St-92806/home/3359586,Roosevelt (theodore) Elementary,5.0,Public,K to 6
247,http://www.redfin.com/CA/Anaheim/502-S-Revere-St-92806/home/3359586,South Junior High,2.0,Public,7 to 8
248,http://www.redfin.com/CA/Anaheim/502-S-Revere-St-92806/home/3359586,Katella High,5.0,Public,9 to 12
249,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,Crescent Elementary,8.0,Public,K to 6
250,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,Hephatha Lutheran School,issue,Private,Preschool to 8
251,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,El Rancho Charter,9.0,Charter,7 to 8
252,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,Veritas Classical Academy,issue,Private,K to 12
253,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,St. Francis of Assisi,issue,Private,K to 8
254,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,Grace Oc Academy,issue,Private,K to 12
255,http://www.redfin.com/CA/Anaheim/115-S-Eucalyptus-Dr-92808/home/4311660,Canyon High,9.0,Public,9 to 12
256,http://www.redfin.com/CA/Anaheim/2183-W-Cherrywood-Ln-92804/unit-IN/home/5760188,Barton (clara) Elementary,5.0,Public,K to 6
257,http://www.redfin.com/CA/Anaheim/2183-W-Cherrywood-Ln-92804/unit-IN/home/5760188,Brookhurst Junior High,2.0,Public,7 to 8
258,http://www.redfin.com/CA/Anaheim/2183-W-Cherrywood-Ln-92804/unit-IN/home/5760188,Savanna High,4.0,Public,9 to 12
259,http://www.redfin.com/CA/Anaheim/1737-W-Beacon-Ave-92804/home/3605323,Barton (clara) Elementary,5.0,Public,K to 6
260,http://www.redfin.com/CA/Anaheim/1737-W-Beacon-Ave-92804/home/3605323,Ball Junior High,1.0,Public,7 to 8
261,http://www.redfin.com/CA/Anaheim/1737-W-Beacon-Ave-92804/home/3605323,Loara High,4.0,Public,9 to 12
262,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,Crescent Elementary,8.0,Public,K to 6
263,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,Canyon Hills School,issue,Public,K to 12
264,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,El Rancho Charter,9.0,Charter,7 to 8
265,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,Grace Oc Academy,issue,Private,K to 12
266,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,Veritas Classical Academy,issue,Private,K to 12
267,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,Hephatha Lutheran School,issue,Private,Preschool to 8
268,http://www.redfin.com/CA/Anaheim/341-S-Coyote-Ln-92808/home/4301105,Canyon High,9.0,Public,9 to 12
269,http://www.redfin.com/CA/Anaheim/6080-E-Hackamore-Ln-92807/home/4332948,Imperial Elementary,6.0,Public,K to 6
270,http://www.redfin.com/CA/Anaheim/6080-E-Hackamore-Ln-92807/home/4332948,Canyon Hills School,issue,Public,K to 12
271,http://www.redfin.com/CA/Anaheim/6080-E-Hackamore-Ln-92807/home/4332948,El Rancho Charter,9.0,Charter,7 to 8
272,http://www.redfin.com/CA/Anaheim/6080-E-Hackamore-Ln-92807/home/4332948,Canyon High,9.0,Public,9 to 12
273,http://www.redfin.com/CA/Anaheim/6509-E-Paseo-Diego-92807/home/4333614,Anaheim Hills Elementary,9.0,Public,K to 6
274,http://www.redfin.com/CA/Anaheim/6509-E-Paseo-Diego-92807/home/4333614,El Rancho Charter,9.0,Charter,7 to 8
275,http://www.redfin.com/CA/Anaheim/6509-E-Paseo-Diego-92807/home/4333614,Hephatha Lutheran School,issue,Private,Preschool to 8
276,http://www.redfin.com/CA/Anaheim/6509-E-Paseo-Diego-92807/home/4333614,Canyon Hills School,issue,Public,K to 12
277,http://www.redfin.com/CA/Anaheim/6509-E-Paseo-Diego-92807/home/4333614,Canyon High,9.0,Public,9 to 12
278,http://www.redfin.com/CA/Anaheim/1776-N-Prelude-Dr-92807/home/4232258,Glenview Elementary,6.0,Public,K to 6
279,http://www.redfin.com/CA/Anaheim/1776-N-Prelude-Dr-92807/home/4232258,Bernardo Yorba Middle,8.0,Public,7 to 8
280,http://www.redfin.com/CA/Anaheim/1776-N-Prelude-Dr-92807/home/4232258,Esperanza High,8.0,Public,9 to 12
281,http://www.redfin.com/CA/Anaheim/4761-E-Copa-De-Oro-Dr-92807/home/4325749,Nohl Canyon Elementary,8.0,Public,K to 6
282,http://www.redfin.com/CA/Anaheim/4761-E-Copa-De-Oro-Dr-92807/home/4325749,Cerro Villa Middle,5.0,Public,7 to 8
283,http://www.redfin.com/CA/Anaheim/4761-E-Copa-De-Oro-Dr-92807/home/4325749,Villa Park High,7.0,Public,9 to 12
284,http://www.redfin.com/CA/Anaheim/105-N-Rose-St-92805/home/3204072,Lincoln (abraham) Elementary,2.0,Public,K to 6
285,http://www.redfin.com/CA/Anaheim/105-N-Rose-St-92805/home/3204072,Sycamore Junior High,1.0,Public,7 to 8
286,http://www.redfin.com/CA/Anaheim/105-N-Rose-St-92805/home/3204072,Anaheim High,4.0,Public,9 to 12
287,http://www.redfin.com/CA/Orange/1907-E-Bolingridge-Dr-92865/home/4319658,Olive Elementary,4.0,Public,K to 6
288,http://www.redfin.com/CA/Orange/1907-E-Bolingridge-Dr-92865/home/4319658,Cerro Villa Middle,5.0,Public,7 to 8
289,http://www.redfin.com/CA/Orange/1907-E-Bolingridge-Dr-92865/home/4319658,Villa Park High,7.0,Public,9 to 12
290,http://www.redfin.com/CA/Anaheim/333-E-Julianna-St-92801/home/4045888,Mann (horace) Elementary,4.0,Public,K to 6
291,http://www.redfin.com/CA/Anaheim/333-E-Julianna-St-92801/home/4045888,Sycamore Junior High,1.0,Public,7 to 8
292,http://www.redfin.com/CA/Anaheim/333-E-Julianna-St-92801/home/4045888,Anaheim High,4.0,Public,9 to 12
293,http://www.redfin.com/CA/Anaheim/1313-N-Jasmine-Pl-92801/home/3327862,Marshall (john) Elementary,3.0,Public,K to 6
294,http://www.redfin.com/CA/Anaheim/1313-N-Jasmine-Pl-92801/home/3327862,Brookhurst Junior High,2.0,Public,7 to 8
295,http://www.redfin.com/CA/Anaheim/1313-N-Jasmine-Pl-92801/home/3327862,Savanna High,4.0,Public,9 to 12
296,http://www.redfin.com/CA/Anaheim/895-S-Sapphire-Ln-92807/home/3366455,Imperial Elementary,6.0,Public,K to 6
297,http://www.redfin.com/CA/Anaheim/895-S-Sapphire-Ln-92807/home/3366455,Canyon Hills School,issue,Public,K to 12
298,http://www.redfin.com/CA/Anaheim/895-S-Sapphire-Ln-92807/home/3366455,El Rancho Charter,9.0,Charter,7 to 8
299,http://www.redfin.com/CA/Anaheim/895-S-Sapphire-Ln-92807/home/3366455,Canyon High,9.0,Public,9 to 12
300,http://www.redfin.com/CA/Placentia/718-San-Diego-Ln-92870/home/4212734,John O. Tynes Elementary,6.0,Public,K to 6
301,http://www.redfin.com/CA/Placentia/718-San-Diego-Ln-92870/home/4212734,Kraemer Middle,6.0,Public,7 to 8
302,http://www.redfin.com/CA/Placentia/718-San-Diego-Ln-92870/home/4212734,Valencia High,7.0,Public,9 to 12
303,http://www.redfin.com/CA/Anaheim/3115-W-Del-Monte-Dr-92804/home/3678243,Danbrook Elementary,6.0,Public,K to 6
304,http://www.redfin.com/CA/Anaheim/3115-W-Del-Monte-Dr-92804/home/3678243,Orangeview Junior High,3.0,Public,7 to 8
305,http://www.redfin.com/CA/Anaheim/3115-W-Del-Monte-Dr-92804/home/3678243,Western High,5.0,Public,9 to 12
306,http://www.redfin.com/CA/Anaheim/2906-E-Bellamy-Ave-92806/home/4047465,Rio Vista Elementary,4.0,Public,K to 5
307,http://www.redfin.com/CA/Anaheim/2906-E-Bellamy-Ave-92806/home/4047465,Valadez Middle School Academy,4.0,Public,6 to 8
308,http://www.redfin.com/CA/Anaheim/2906-E-Bellamy-Ave-92806/home/4047465,Valencia High,7.0,Public,9 to 12
309,http://www.redfin.com/CA/Anaheim/2540-W-Picadilly-Way-92801/home/3320633,Orangethorpe Elementary,4.0,Public,K to 6
310,http://www.redfin.com/CA/Anaheim/2540-W-Picadilly-Way-92801/home/3320633,Nicolas Junior High,3.0,Public,7 to 8
311,http://www.redfin.com/CA/Anaheim/2540-W-Picadilly-Way-92801/home/3320633,Buena Park High,6.0,Public,9 to 12
312,http://www.redfin.com/CA/Anaheim/1401-E-Gary-Pl-92805/home/3964213,Roosevelt (theodore) Elementary,5.0,Public,K to 6
313,http://www.redfin.com/CA/Anaheim/1401-E-Gary-Pl-92805/home/3964213,South Junior High,2.0,Public,7 to 8
314,http://www.redfin.com/CA/Anaheim/1401-E-Gary-Pl-92805/home/3964213,Katella High,5.0,Public,9 to 12
315,http://www.redfin.com/CA/Anaheim/2110-W-Grayson-Ave-92801/home/3331966,Marshall (john) Elementary,3.0,Public,K to 6
316,http://www.redfin.com/CA/Anaheim/2110-W-Grayson-Ave-92801/home/3331966,Brookhurst Junior High,2.0,Public,7 to 8
317,http://www.redfin.com/CA/Anaheim/2110-W-Grayson-Ave-92801/home/3331966,Savanna High,4.0,Public,9 to 12
318,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,Crescent Elementary,8.0,Public,K to 6
319,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,Grace Oc Academy,issue,Private,K to 12
320,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,Hephatha Lutheran School,issue,Private,Preschool to 8
321,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,Veritas Classical Academy,issue,Private,K to 12
322,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,El Rancho Charter,9.0,Charter,7 to 8
323,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,Travis Ranch,8.0,Public,K to 8
324,http://www.redfin.com/CA/Anaheim/111-S-Martin-Rd-92808/home/4303481,Canyon High,9.0,Public,9 to 12
325,http://www.redfin.com/CA/Garden-Grove/11811-Euclid-St-92840/home/3392058,Faylane Elementary,7.0,Public,K to 6
326,http://www.redfin.com/CA/Garden-Grove/11811-Euclid-St-92840/home/3392058,Louis Lake Intermediate,6.0,Public,7 to 8
327,http://www.redfin.com/CA/Garden-Grove/11811-Euclid-St-92840/home/3392058,Rancho Alamitos High,7.0,Public,9 to 12
328,http://www.redfin.com/CA/Anaheim/6229-E-Camino-Manzano-92807/home/4310201,Crescent Elementary,8.0,Public,K to 6
329,http://www.redfin.com/CA/Anaheim/6229-E-Camino-Manzano-92807/home/4310201,El Rancho Charter,9.0,Charter,7 to 8
330,http://www.redfin.com/CA/Anaheim/6229-E-Camino-Manzano-92807/home/4310201,Veritas Classical Academy,issue,Private,K to 12
331,http://www.redfin.com/CA/Anaheim/6229-E-Camino-Manzano-92807/home/4310201,Hephatha Lutheran School,issue,Private,Preschool to 8
332,http://www.redfin.com/CA/Anaheim/6229-E-Camino-Manzano-92807/home/4310201,Canyon Hills School,issue,Public,K to 12
333,http://www.redfin.com/CA/Anaheim/6229-E-Camino-Manzano-92807/home/4310201,Canyon High,9.0,Public,9 to 12
334,http://www.redfin.com/CA/Anaheim/1321-N-Gilbert-St-92801/home/3316367,Marshall (john) Elementary,3.0,Public,K to 6
335,http://www.redfin.com/CA/Anaheim/1321-N-Gilbert-St-92801/home/3316367,Brookhurst Junior High,2.0,Public,7 to 8
336,http://www.redfin.com/CA/Anaheim/1321-N-Gilbert-St-92801/home/3316367,Savanna High,4.0,Public,9 to 12
337,http://www.redfin.com/CA/Anaheim/1929-W-Elm-Pl-92804/home/3601558,Barton (clara) Elementary,5.0,Public,K to 6
338,http://www.redfin.com/CA/Anaheim/1929-W-Elm-Pl-92804/home/3601558,Ball Junior High,1.0,Public,7 to 8
339,http://www.redfin.com/CA/Anaheim/1929-W-Elm-Pl-92804/home/3601558,Magnolia High,4.0,Public,9 to 12
340,http://www.redfin.com/CA/Anaheim/704-S-Lassen-Ct-92804/home/5758591,Twila Reid Elementary,6.0,Public,K to 6
341,http://www.redfin.com/CA/Anaheim/704-S-Lassen-Ct-92804/home/5758591,Orangeview Junior High,3.0,Public,7 to 8
342,http://www.redfin.com/CA/Anaheim/704-S-Lassen-Ct-92804/home/5758591,Western High,5.0,Public,9 to 12
343,http://www.redfin.com/CA/Anaheim/1726-S-Latus-Pl-92804/home/3598761,Jonas E. Salk,6.0,Public,K to 6
344,http://www.redfin.com/CA/Anaheim/1726-S-Latus-Pl-92804/home/3598761,Dale Junior High,2.0,Public,7 to 8
345,http://www.redfin.com/CA/Anaheim/1726-S-Latus-Pl-92804/home/3598761,Magnolia High,4.0,Public,9 to 12
346,http://www.redfin.com/CA/Anaheim/2210-E-Vermont-Ave-92806/home/4004824,Juarez (benito) Elementary,4.0,Public,K to 6
347,http://www.redfin.com/CA/Anaheim/2210-E-Vermont-Ave-92806/home/4004824,South Junior High,2.0,Public,7 to 8
348,http://www.redfin.com/CA/Anaheim/2210-E-Vermont-Ave-92806/home/4004824,Katella High,5.0,Public,9 to 12
349,http://www.redfin.com/CA/Anaheim/1761-N-Partridge-St-92806/home/4198145,Morse Avenue Elementary,5.0,Public,K to 6
350,http://www.redfin.com/CA/Anaheim/1761-N-Partridge-St-92806/home/4198145,Kraemer Middle,6.0,Public,7 to 8
351,http://www.redfin.com/CA/Anaheim/1761-N-Partridge-St-92806/home/4198145,Valencia High,7.0,Public,9 to 12
352,http://www.redfin.com/CA/Anaheim/2744-W-Madison-Cir-92801/home/12256458,Dr. Peter Marshall,7.0,Public,K to 6
353,http://www.redfin.com/CA/Anaheim/2744-W-Madison-Cir-92801/home/12256458,Dale Junior High,2.0,Public,7 to 8
354,http://www.redfin.com/CA/Anaheim/2744-W-Madison-Cir-92801/home/12256458,Savanna High,4.0,Public,9 to 12
355,http://www.redfin.com/CA/Fullerton/301-E-Elm-Ave-92832/home/3186705,Maple Elementary,5.0,Public,K to 6
356,http://www.redfin.com/CA/Fullerton/301-E-Elm-Ave-92832/home/3186705,Ladera Vista Junior High School of the Arts,5.0,Public,7 to 8
357,http://www.redfin.com/CA/Fullerton/301-E-Elm-Ave-92832/home/3186705,Fullerton Union High,7.0,Public,9 to 12
358,http://www.redfin.com/CA/Anaheim/1728-S-Varna-St-92804/home/3610125,Madison (james) Elementary,4.0,Public,K to 6
359,http://www.redfin.com/CA/Anaheim/1728-S-Varna-St-92804/home/3610125,Ball Junior High,1.0,Public,7 to 8
360,http://www.redfin.com/CA/Anaheim/1728-S-Varna-St-92804/home/3610125,Loara High,4.0,Public,9 to 12
361,http://www.redfin.com/CA/Anaheim/1268-E-Eastwood-Dr-92805/home/3207256,Sunkist Elementary,3.0,Public,K to 6
362,http://www.redfin.com/CA/Anaheim/1268-E-Eastwood-Dr-92805/home/3207256,Sycamore Junior High,1.0,Public,7 to 8
363,http://www.redfin.com/CA/Anaheim/1268-E-Eastwood-Dr-92805/home/3207256,Anaheim High,4.0,Public,9 to 12
364,http://www.redfin.com/CA/Anaheim/10812-Harcourt-Ave-92804/home/3598145,Esther L. Walter,6.0,Public,K to 6
365,http://www.redfin.com/CA/Anaheim/10812-Harcourt-Ave-92804/home/3598145,Dale Junior High,2.0,Public,7 to 8
366,http://www.redfin.com/CA/Anaheim/10812-Harcourt-Ave-92804/home/3598145,Magnolia High,4.0,Public,9 to 12
367,http://www.redfin.com/CA/Anaheim/6801-E-Avenida-De-Santiago-92807/home/4336271,Anaheim Hills Elementary,9.0,Public,K to 6
368,http://www.redfin.com/CA/Anaheim/6801-E-Avenida-De-Santiago-92807/home/4336271,Salem Lutheran,issue,Private,K to 8
369,http://www.redfin.com/CA/Anaheim/6801-E-Avenida-De-Santiago-92807/home/4336271,El Rancho Charter,9.0,Charter,7 to 8
370,http://www.redfin.com/CA/Anaheim/6801-E-Avenida-De-Santiago-92807/home/4336271,Hephatha Lutheran School,issue,Private,Preschool to 8
371,http://www.redfin.com/CA/Anaheim/6801-E-Avenida-De-Santiago-92807/home/4336271,Canyon Hills School,issue,Public,K to 12
372,http://www.redfin.com/CA/Anaheim/6801-E-Avenida-De-Santiago-92807/home/4336271,Canyon High,9.0,Public,9 to 12
373,http://www.redfin.com/CA/Buena-Park/9725-Mt-Dana-Cir-90620/home/3662918,Holder Elementary,6.0,Public,K to 6
374,http://www.redfin.com/CA/Buena-Park/9725-Mt-Dana-Cir-90620/home/3662918,Orangeview Junior High,3.0,Public,7 to 8
375,http://www.redfin.com/CA/Buena-Park/9725-Mt-Dana-Cir-90620/home/3662918,Western High,5.0,Public,9 to 12
376,http://www.redfin.com/CA/Anaheim/114-S-Olympia-Ct-92806/home/3360883,Sunkist Elementary,3.0,Public,K to 6
377,http://www.redfin.com/CA/Anaheim/114-S-Olympia-Ct-92806/home/3360883,Sycamore Junior High,1.0,Public,7 to 8
378,http://www.redfin.com/CA/Anaheim/114-S-Olympia-Ct-92806/home/3360883,Katella High,5.0,Public,9 to 12
379,http://www.redfin.com/CA/Orange/8335-Norfolk-Ave-92867/home/5854381,Anaheim Hills Elementary,9.0,Public,K to 6
380,http://www.redfin.com/CA/Orange/8335-Norfolk-Ave-92867/home/5854381,Canyon Hills School,issue,Public,K to 12
381,http://www.redfin.com/CA/Orange/8335-Norfolk-Ave-92867/home/5854381,El Rancho Charter,9.0,Charter,7 to 8
382,http://www.redfin.com/CA/Orange/8335-Norfolk-Ave-92867/home/5854381,Canyon High,9.0,Public,9 to 12
383,http://www.redfin.com/CA/Anaheim/1124-S-Laramie-St-92806/home/4002389,Guinn (james M.) Elementary,3.0,Public,K to 6
384,http://www.redfin.com/CA/Anaheim/1124-S-Laramie-St-92806/home/4002389,South Junior High,2.0,Public,7 to 8
385,http://www.redfin.com/CA/Anaheim/1124-S-Laramie-St-92806/home/4002389,Katella High,5.0,Public,9 to 12
386,http://www.redfin.com/CA/Anaheim/3314-E-Radcliffe-Ave-92806/home/4207366,John O. Tynes Elementary,6.0,Public,K to 6
387,http://www.redfin.com/CA/Anaheim/3314-E-Radcliffe-Ave-92806/home/4207366,Kraemer Middle,6.0,Public,7 to 8
388,http://www.redfin.com/CA/Anaheim/3314-E-Radcliffe-Ave-92806/home/4207366,Valencia High,7.0,Public,9 to 12
389,http://www.redfin.com/CA/Anaheim/1787-W-Juno-Ave-92804/home/3605421,Barton (clara) Elementary,5.0,Public,K to 6
390,http://www.redfin.com/CA/Anaheim/1787-W-Juno-Ave-92804/home/3605421,Ball Junior High,1.0,Public,7 to 8
391,http://www.redfin.com/CA/Anaheim/1787-W-Juno-Ave-92804/home/3605421,Loara High,4.0,Public,9 to 12
392,http://www.redfin.com/CA/Anaheim/2137-E-Ward-Ter-92806/home/3362719,Sunkist Elementary,3.0,Public,K to 6
393,http://www.redfin.com/CA/Anaheim/2137-E-Ward-Ter-92806/home/3362719,Sycamore Junior High,1.0,Public,7 to 8
394,http://www.redfin.com/CA/Anaheim/2137-E-Ward-Ter-92806/home/3362719,Katella High,5.0,Public,9 to 12
